Quelle:;"Bayerisches Landesamt für Umwelt, www.gkd.bayern.de"
Datenbankabfrage:;"23.11.2023 14:44"
Zeitbezug:;MEZ
Messstellen-Name:;"Laufen Messstation"
Messstellen-Nr.:;12771
Gewässer:;Salzach
Ostwert:;793265;Nordwert:;5316906;"ETRS89 / UTM Zone 32N"

Datum;"NO3 [mg/l]";"o-PO4-P [mg/l]";Prüfstatus
"1999-09-08 09:50:00";2,3;0,017;Geprueft
"1999-09-22 09:00:00";1,8;0,012;Geprueft
"1999-10-06 09:30:00";2,7;0,022;Geprueft
"1999-10-20 09:40:00";2,6;0,02;Geprueft
"1999-11-03 09:15:00";2,8;0,053;Geprueft
"1999-11-15 10:00:00";3,2;0,042;Geprueft
"1999-12-01 09:50:00";3,3;0,028;Geprueft
"1999-12-13 10:10:00";3,5;0,03;Geprueft
"1999-12-29 09:40:00";4,2;0,038;Geprueft
"2000-01-10 10:00:00";3,8;0,037;Geprueft
"2000-01-24 10:10:00";3,9;0,037;Geprueft
"2000-02-07 09:10:00";4,4;0,022;Geprueft
"2000-02-21 09:30:00";4,9;0,03;Geprueft
"2000-03-06 09:25:00";4,9;0,022;Geprueft
"2000-03-20 09:30:00";4,9;0,02;Geprueft
"2000-04-03 09:50:00";4,4;0,013;Geprueft
"2000-04-17 09:15:00";3,3;0,008;Geprueft
"2000-05-02 10:00:00";2,00;0,005;Geprueft
"2000-05-15 09:50:00";1,7;0,005;Geprueft
"2000-05-29 09:00:00";2,00;0,017;Geprueft
"2000-06-13 09:15:00";2,1;0,01;Geprueft
"2000-06-26 09:15:00";2,2;0,008;Geprueft
"2000-07-10 09:30:00";2,3;0,007;Geprueft
"2000-07-24 09:15:00";2,4;0,02;Geprueft
"2000-08-07 09:30:00";2,00;0,01;Geprueft
"2000-08-21 10:00:00";2,1;0,007;Geprueft
"2000-09-04 09:20:00";2,6;0,012;Geprueft
"2000-09-18 09:30:00";2,5;0,013;Geprueft
"2000-10-04 09:15:00";2,1;0,018;Geprueft
"2000-10-16 09:45:00";2,3;0,01;Geprueft
"2000-10-30 09:30:00";2,7;0,02;Geprueft
"2000-11-13 09:40:00";2,8;0,017;Geprueft
"2000-11-27 09:10:00";2,7;0,018;Geprueft
"2000-12-11 09:20:00";3,00;0,035;Geprueft
"2000-12-27 09:45:00";3,6;0,02;Geprueft
"2001-01-08 09:35:00";3,7;0,028;Geprueft
"2001-01-22 09:30:00";3,4;0,022;Geprueft
"2001-02-05 09:50:00";4,4;0,028;Geprueft
"2001-02-19 09:45:00";3,5;0,023;Geprueft
"2001-03-05 09:30:00";3,2;0,035;Geprueft
"2001-03-19 09:30:00";3,7;0,013;Geprueft
"2001-04-02 09:25:00";3,4;0,013;Geprueft
"2001-04-17 09:50:00";3,6;0,022;Geprueft
"2001-05-02 09:45:00";2,5;0,005;Geprueft
"2001-05-14 10:25:00";2,00;0,007;Geprueft
"2001-05-28 09:30:00";1,9;0,007;Geprueft
"2001-06-11 09:55:00";2,3;0,023;Geprueft
"2001-06-25 09:10:00";2,5;0,01;Geprueft
"2001-07-09 09:45:00";2,2;0,017;Geprueft
"2001-07-23 09:50:00";2,00;0,007;Geprueft
"2001-08-06 09:30:00";2,00;0,01;Geprueft
"2001-08-20 09:35:00";2,1;0,013;Geprueft
"2001-09-03 09:20:00";2,4;0,017;Geprueft
"2001-09-17 09:30:00";2,8;0,013;Geprueft
"2001-10-01 09:30:00";4,3;0,017;Geprueft
"2001-10-15 09:10:00";2,8;0,017;Geprueft
"2001-10-29 09:30:00";2,7;0,017;Geprueft
"2001-11-12 10:10:00";3,1;0,015;Geprueft
"2001-11-26 09:45:00";4,00;0,057;Geprueft
"2001-12-10 09:35:00";3,8;0,01;Geprueft
"2001-12-19 09:45:00";3,8;0,017;Geprueft
"2002-01-07 09:55:00";4,4;0,034;Geprueft
"2002-01-21 09:20:00";4,4;0,036;Geprueft
"2002-02-04 09:15:00";3,9;0,02;Geprueft
"2002-02-18 09:30:00";3,9;0,016;Geprueft
"2002-03-04 09:15:00";3,9;0,013;Geprueft
"2002-03-18 09:30:00";3,1;0,007;Geprueft
"2002-04-02 09:10:00";3,3;0,012;Geprueft
"2002-04-15 09:10:00";3,3;0,006;Geprueft
"2002-04-29 09:05:00";3,1;"< BG";Geprueft
"2002-05-13 09:00:00";2,2;0,005;Geprueft
"2002-05-27 09:30:00";2,1;"< BG";Geprueft
"2002-06-10 09:10:00";2,00;0,008;Geprueft
"2002-06-24 09:00:00";1,9;0,007;Geprueft
"2002-07-08 09:15:00";2,2;0,006;Geprueft
"2002-07-22 09:00:00";2,00;0,01;Geprueft
"2002-08-05 09:30:00";2,1;0,007;Geprueft
"2002-08-19 09:15:00";2,7;0,005;Geprueft
"2002-09-02 09:20:00";2,00;"< BG";Geprueft
"2002-09-16 09:25:00";2,9;0,007;Geprueft
"2002-09-30 09:30:00";2,9;0,006;Geprueft
"2002-10-14 09:15:00";2,1;0,011;Geprueft
"2002-10-28 09:10:00";2,8;"< BG";Geprueft
"2002-11-11 08:45:00";3,2;0,011;Geprueft
"2002-11-25 09:25:00";3,1;0,007;Geprueft
"2002-12-09 09:10:00";3,2;0,009;Geprueft
"2002-12-17 09:35:00";4,00;0,035;Geprueft
"2003-01-07 10:00:00";3,4;0,01;Geprueft
"2003-01-20 09:20:00";3,5;0,009;Geprueft
"2003-02-04 09:20:00";3,2;0,01;Geprueft
"2003-02-17 09:30:00";4,2;0,009;Geprueft
"2003-03-03 09:00:00";3,9;0,011;Geprueft
"2003-03-17 09:00:00";3,8;0,006;Geprueft
"2003-03-31 09:30:00";3,1;"< BG";Geprueft
"2003-04-14 09:45:00";3,4;"< BG";Geprueft
"2003-04-28 09:40:00";2,9;"< BG";Geprueft
"2003-05-12 09:45:00";2,3;0,005;Geprueft
"2003-05-26 09:30:00";2,2;0,006;Geprueft
"2003-06-10 09:30:00";1,9;0,005;Geprueft
"2003-06-23 09:10:00";2,4;"< BG";Geprueft
"2003-07-07 09:05:00";2,2;0,005;Geprueft
"2003-07-21 10:30:00";2,2;"< BG";Geprueft
"2003-08-04 09:10:00";2,00;0,005;Geprueft
"2003-08-18 09:05:00";1,8;0,008;Geprueft
"2003-09-01 09:20:00";2,3;0,01;Geprueft
"2003-09-15 09:10:00";2,8;"< BG";Geprueft
"2003-09-29 09:15:00";2,6;0,007;Geprueft
"2003-10-13 09:30:00";2,8;0,005;Geprueft
"2003-10-27 09:10:00";2,5;0,006;Geprueft
"2003-11-10 09:15:00";2,9;0,006;Geprueft
"2003-11-24 09:20:00";2,9;"< BG";Geprueft
"2003-12-09 09:10:00";3,1;"< BG";Geprueft
"2003-12-22 09:00:00";3,2;"< BG";Geprueft
"2004-01-07 09:25:00";3,9;0,011;Geprueft
"2004-01-19 09:10:00";4,9;0,009;Geprueft
"2004-02-02 09:14:00";4,00;0,012;Geprueft
"2004-02-16 09:20:00";4,4;0,012;Geprueft
"2004-03-01 09:40:00";4,1;0,01;Geprueft
"2004-03-18 09:10:00";4,00;"< BG";Geprueft
"2004-03-29 09:10:00";4,9;0,007;Geprueft
"2004-04-13 09:00:00";4,4;0,006;Geprueft
"2004-04-26 09:00:00";3,00;"< BG";Geprueft
"2004-05-10 09:10:00";2,7;0,009;Geprueft
"2004-05-24 09:15:00";2,7;"< BG";Geprueft
"2004-06-07 09:20:00";2,7;0,008;Geprueft
"2004-06-21 09:00:00";2,00;"< BG";Geprueft
"2004-07-05 09:05:00";2,2;"< BG";Geprueft
"2004-07-19 09:30:00";2,2;0,01;Geprueft
"2004-08-03 09:10:00";1,8;"< BG";Geprueft
"2004-08-16 09:05:00";2,1;0,005;Geprueft
"2004-08-30 09:25:00";2,00;0,007;Geprueft
"2004-09-13 09:50:00";2,9;0,012;Geprueft
"2004-09-27 09:50:00";2,6;0,008;Geprueft
"2004-10-11 09:30:00";2,4;0,008;Geprueft
"2004-10-25 09:15:00";2,9;"< BG";Geprueft
"2004-11-08 09:30:00";3,3;0,01;Geprueft
"2004-11-22 09:05:00";3,5;0,008;Geprueft
"2004-12-06 09:20:00";3,5;0,011;Geprueft
"2004-12-20 09:44:00";3,5;0,011;Geprueft
"2005-01-10 09:25:00";4,3;0,014;Geprueft
"2005-01-17 09:15:00";3,9;0,018;Geprueft
"2005-01-31 09:20:00";3,2;0,012;Geprueft
"2005-02-14 09:20:00";5,8;0,024;Geprueft
"2005-02-28 09:25:00";3,9;0,017;Geprueft
"2005-03-14 08:55:00";3,8;0,017;Geprueft
"2005-03-29 09:30:01";4,4;0,01;Geprueft
"2005-04-11 09:00:01";3,8;0,007;Geprueft
"2005-04-25 09:15:01";3,5;0,007;Geprueft
"2005-05-09 09:10:01";3,4;0,011;Geprueft
"2005-05-30 09:10:01";2,00;0,006;Geprueft
"2005-06-06 09:25:01";2,5;0,008;Geprueft
"2005-06-20 09:15:01";2,1;"< BG";Geprueft
"2005-07-04 09:25:01";2,4;0,006;Geprueft
"2005-07-18 09:25:01";2,00;0,006;Geprueft
"2005-08-01 09:00:01";2,3;0,007;Geprueft
"2005-08-16 09:10:01";1,6;0,012;Geprueft
"2005-08-29 09:15:01";2,2;0,008;Geprueft
"2005-09-12 09:20:01";2,1;0,01;Geprueft
"2005-09-26 09:10:01";2,7;0,008;Geprueft
"2005-10-10 09:15:01";2,2;0,007;Geprueft
"2005-10-24 09:30:01";2,7;0,006;Geprueft
"2005-11-07 09:15:01";2,5;0,007;Geprueft
"2005-11-23 09:35:00";2,7;0,01;Geprueft
"2005-12-05 09:30:01";3,00;0,009;Geprueft
"2005-12-19 09:30:01";3,3;0,015;Geprueft
"2005-12-23 09:35:01";2,7;0,01;Geprueft
"2006-01-09 09:15:00";2,9;0,019;Geprueft
"2006-01-16 10:20:00";3,8;0,015;Geprueft
"2006-01-30 09:05:00";3,4;0,016;Geprueft
"2006-02-13 09:20:00";3,6;0,014;Geprueft
"2006-03-06 09:10:00";4,00;0,011;Geprueft
"2006-03-13 09:30:00";5,3;0,01;Geprueft
"2006-03-27 09:05:00";5,3;0,013;Geprueft
"2006-04-03 09:20:00";3,9;0,008;Geprueft
"2006-04-24 09:30:00";2,8;0,006;Geprueft
"2006-05-08 09:25:00";2,5;"< BG";Geprueft
"2006-05-15 09:50:00";2,1;"< BG";Geprueft
"2006-06-06 09:30:00";2,9;0,007;Geprueft
"2006-06-20 09:30:00";1,7;"< BG";Geprueft
"2006-07-03 09:10:00";2,2;"< BG";Geprueft
"2006-07-17 09:30:00";2,4;0,008;Geprueft
"2006-07-31 09:30:00";2,3;0,011;Geprueft
"2006-08-21 09:20:00";2,1;"< BG";Geprueft
"2006-08-28 09:20:00";2,5;0,011;Geprueft
"2006-09-11 09:30:00";3,1;0,006;Geprueft
"2006-09-25 10:00:00";2,8;0,009;Geprueft
"2006-10-09 09:35:00";2,8;0,005;Geprueft
"2006-10-23 09:10:00";2,8;0,007;Geprueft
"2006-11-06 09:25:00";2,8;0,013;Geprueft
"2006-11-20 09:15:00";1,7;0,014;Geprueft
"2006-12-04 09:10:00";3,2;0,008;Geprueft
"2006-12-18 09:35:00";3,4;0,013;Geprueft
"2007-01-02 09:10:01";3,8;0,016;Geprueft
"2007-01-15 09:20:01";3,9;0,015;Geprueft
"2007-01-29 09:25:01";3,5;0,01;Geprueft
"2007-02-12 09:15:01";4,3;0,024;Geprueft
"2007-02-26 09:10:01";3,5;0,009;Geprueft
"2007-03-12 09:10:01";4,00;0,006;Geprueft
"2007-03-26 09:05:01";3,1;0,007;Geprueft
"2007-04-10 08:25:01";2,9;"< BG";Geprueft
"2007-04-23 09:25:01";2,3;"< BG";Geprueft
"2007-05-07 09:00:01";2,8;0,008;Geprueft
"2007-05-21 09:25:01";2,7;0,008;Geprueft
"2007-06-04 08:25:01";2,00;0,007;Geprueft
"2007-06-18 09:25:01";2,00;0,014;Geprueft
"2007-07-02 09:40:01";2,00;0,005;Geprueft
"2007-07-16 09:20:01";2,2;"< BG";Geprueft
"2007-07-30 09:15:01";2,4;0,019;Geprueft
"2007-08-13 09:15:01";2,2;0,006;Geprueft
"2007-08-27 09:15:01";2,1;0,008;Geprueft
"2007-09-10 09:15:00";2,3;"< BG";Geprueft
"2007-09-24 09:15:00";2,4;0,006;Geprueft
"2007-10-08 09:05:00";2,3;0,006;Geprueft
"2007-10-22 09:15:00";3,1;0,01;Geprueft
"2007-10-30 09:20:00";2,6;"< BG";Geprueft
"2007-11-19 10:00:00";3,5;0,008;Geprueft
"2007-12-03 09:25:00";3,4;0,008;Geprueft
"2008-01-02 09:25:00";3,5;0,012;Geprueft
"2008-01-14 09:15:00";3,5;0,008;Geprueft
"2008-01-28 09:15:00";3,5;0,012;Geprueft
"2008-02-11 09:10:00";3,1;0,007;Geprueft
"2008-02-25 10:00:00";3,1;;Geprueft
"2008-03-10 09:15:00";3,3;0,009;Geprueft
"2008-03-25 09:45:00";3,7;0,009;Geprueft
"2008-04-07 09:30:00";3,8;0,007;Geprueft
"2008-04-21 09:50:00";2,8;"< BG";Geprueft
"2008-05-05 09:15:00";2,7;"< BG";Geprueft
"2008-05-19 09:40:00";2,1;"< BG";Geprueft
"2008-06-02 10:00:00";1,6;"< BG";Geprueft
"2008-06-16 09:35:00";2,4;0,008;Geprueft
"2008-06-30 09:05:00";1,6;0,005;Geprueft
"2008-07-14 09:50:00";1,8;0,008;Geprueft
"2008-07-28 09:00:00";2,00;0,007;Geprueft
"2008-08-11 10:20:00";1,9;0,007;Geprueft
"2008-08-26 09:25:00";2,00;0,007;Geprueft
"2008-09-08 09:35:00";2,00;0,008;Geprueft
"2008-09-22 09:10:00";2,3;0,006;Geprueft
"2008-10-06 09:30:00";2,6;0,008;Geprueft
"2008-10-20 09:30:00";2,5;"< BG";Geprueft
"2008-11-03 09:15:00";2,7;0,007;Geprueft
"2008-11-17 10:10:00";3,00;0,023;Geprueft
"2008-12-01 10:00:00";3,5;0,009;Geprueft
"2008-12-15 10:00:00";3,2;0,012;Geprueft
"2009-01-07 09:15:00";4,1;0,018;Geprueft
"2009-01-12 09:25:00";3,7;0,013;Geprueft
"2009-01-26 09:30:00";3,8;0,018;Geprueft
"2009-02-09 09:45:00";3,5;0,019;Geprueft
"2009-02-23 09:35:00";4,1;;Geprueft
"2009-03-10 08:19:00";4,4;0,021;Geprueft
"2009-03-23 09:30:00";4,3;0,011;Geprueft
"2009-04-06 09:25:00";3,4;0,008;Geprueft
"2009-04-20 09:05:00";3,00;0,006;Geprueft
"2009-05-04 09:30:00";2,4;0,006;Geprueft
"2009-05-18 09:45:00";2,00;0,006;Geprueft
"2009-06-02 09:10:00";2,6;0,007;Geprueft
"2009-06-15 09:05:00";2,1;0,006;Geprueft
"2009-06-29 09:00:00";2,3;0,01;Geprueft
"2009-07-13 09:20:00";2,6;0,007;Geprueft
"2009-07-27 08:40:00";2,5;0,008;Geprueft
"2009-08-10 09:40:00";2,4;0,006;Geprueft
"2009-08-25 09:24:00";2,3;0,009;Geprueft
"2009-09-07 10:00:00";2,3;0,007;Geprueft
"2009-09-21 09:30:00";2,4;0,006;Geprueft
"2009-10-05 10:15:00";1,3;0,006;Geprueft
"2009-10-19 10:10:00";3,1;0,007;Geprueft
"2009-11-03 08:30:00";2,1;0,017;Geprueft
"2009-11-16 10:00:00";2,7;0,007;Geprueft
"2009-11-30 09:25:00";2,8;0,006;Geprueft
"2009-12-14 09:20:00";2,9;0,008;Geprueft
"2010-01-11 09:10:00";3,8;0,008;Geprueft
"2010-01-25 09:10:00";3,2;0,013;Geprueft
"2010-02-08 09:25:00";3,4;0,01;Geprueft
"2010-02-22 08:45:00";3,5;0,011;Geprueft
"2010-03-08 09:25:00";3,3;0,008;Geprueft
"2010-03-22 09:30:00";3,9;0,011;Geprueft
"2010-04-06 09:15:00";3,3;0,008;Geprueft
"2010-04-20 10:00:00";2,8;0,006;Geprueft
"2010-05-03 09:45:00";2,5;0,013;Geprueft
"2010-05-17 09:20:00";3,1;0,008;Geprueft
"2010-05-31 09:30:00";1,8;0,013;Geprueft
"2010-06-14 11:20:00";2,1;0,011;Geprueft
"2010-06-28 09:20:00";2,6;0,007;Geprueft
"2010-07-12 09:50:00";2,4;0,008;Geprueft
"2010-07-26 09:40:00";1,7;0,008;Geprueft
"2010-08-09 09:50:00";2,3;0,009;Geprueft
"2010-08-23 08:50:00";2,3;0,01;Geprueft
"2010-09-07 09:50:00";2,5;0,008;Geprueft
"2010-09-20 09:45:00";2,2;0,007;Geprueft
"2010-10-04 09:25:00";2,2;0,006;Geprueft
"2010-10-18 08:56:00";2,7;0,007;Geprueft
"2010-11-02 09:15:00";2,4;"< BG";Geprueft
"2010-11-15 09:10:00";2,8;0,006;Geprueft
"2010-11-29 09:40:00";2,9;0,008;Geprueft
"2010-12-13 09:45:00";3,5;0,018;Geprueft
"2011-01-10 09:40:00";4,9;0,01;Geprueft
"2011-01-24 09:45:00";3,8;0,011;Geprueft
"2011-02-07 09:20:00";3,9;0,011;Geprueft
"2011-02-21 09:30:00";3,5;0,013;Geprueft
"2011-03-07 09:30:00";3,9;0,011;Geprueft
"2011-03-21 09:10:00";4,1;0,013;Geprueft
"2011-04-04 09:20:00";2,9;0,006;Geprueft
"2011-04-18 10:05:00";2,8;0,008;Geprueft
"2011-05-02 09:10:00";2,4;"< BG";Geprueft
"2011-05-16 09:20:00";3,00;0,012;Geprueft
"2011-05-30 09:10:00";2,7;0,006;Geprueft
"2011-06-14 09:00:00";1,9;0,006;Geprueft
"2011-06-27 09:05:00";2,00;0,006;Geprueft
"2011-07-12 09:15:00";2,00;0,009;Geprueft
"2011-07-25 09:30:00";2,00;0,007;Geprueft
"2011-08-08 09:30:00";2,1;0,014;Geprueft
"2011-08-22 09:55:00";2,3;0,008;Geprueft
"2011-09-05 09:20:00";2,00;0,006;Geprueft
"2011-09-20 09:00:00";2,5;0,012;Geprueft
"2011-10-04 09:30:00";2,6;0,009;Geprueft
"2011-10-17 09:35:00";2,6;0,008;Geprueft
"2011-11-02 09:00:00";2,7;0,007;Geprueft
"2011-11-14 09:15:00";2,8;"< BG";Geprueft
"2011-11-28 09:40:00";2,9;"< BG";Geprueft
"2011-12-12 09:15:00";3,6;0,014;Geprueft
"2012-01-09 10:10:00";4,00;0,022;Geprueft
"2012-01-23 09:30:00";3,8;0,017;Geprueft
"2012-02-06 10:10:00";3,8;0,014;Geprueft
"2012-02-22 09:50:00";3,5;0,013;Geprueft
"2012-03-05 09:20:00";4,4;0,01;Geprueft
"2012-03-19 10:15:00";3,7;0,012;Geprueft
"2012-04-02 09:45:00";3,1;0,007;Geprueft
"2012-04-16 11:00:00";3,5;0,019;Geprueft
"2012-05-02 09:10:00";2,2;0,007;Geprueft
"2012-05-15 09:05:00";2,4;0,006;Geprueft
"2012-05-29 09:45:00";2,4;0,007;Geprueft
"2012-06-11 09:45:00";2,1;0,008;Geprueft
"2012-06-25 09:15:00";2,00;0,007;Geprueft
"2012-07-09 10:00:00";2,00;0,013;Geprueft
"2012-07-23 10:00:00";2,00;0,012;Geprueft
"2012-08-06 09:15:00";2,00;0,01;Geprueft
"2012-08-21 09:45:00";2,4;0,016;Geprueft
"2012-09-03 09:40:00";1,9;0,007;Geprueft
"2012-09-17 09:55:00";2,4;0,006;Geprueft
"2012-09-24 09:30:00";2,4;0,006;Geprueft
"2012-10-08 09:45:00";2,4;0,011;Geprueft
"2012-10-22 10:25:00";2,6;0,008;Geprueft
"2012-11-05 10:30:00";2,6;;Geprueft
"2012-11-19 10:10:00";2,7;0,01;Geprueft
"2012-12-03 10:25:00";2,8;0,014;Geprueft
"2012-12-17 09:45:00";3,7;0,02;Geprueft
"2013-01-07 09:20:00";3,6;0,018;Geprueft
"2013-01-21 09:10:00";3,9;0,019;Geprueft
"2013-02-04 10:25:00";4,2;0,02;Geprueft
"2013-02-18 10:05:00";3,7;0,029;Geprueft
"2013-03-04 09:05:00";3,5;0,019;Geprueft
"2013-03-18 09:25:00";3,7;0,012;Geprueft
"2013-04-02 09:30:00";3,5;0,014;Geprueft
"2013-04-15 09:50:00";3,1;0,007;Geprueft
"2013-04-29 09:20:00";2,00;0,006;Geprueft
"2013-05-13 10:20:00";2,1;0,009;Geprueft
"2013-05-27 10:10:00";2,7;0,027;Geprueft
"2013-06-10 10:00:00";2,4;0,008;Geprueft
"2013-06-24 09:00:00";1,9;0,013;Geprueft
"2013-07-10 09:25:00";1,9;"< BG";Geprueft
"2013-07-22 08:50:00";2,1;0,005;Geprueft
"2013-08-05 10:15:00";2,2;0,006;Geprueft
"2013-08-19 09:20:00";2,5;0,016;Geprueft
"2013-09-02 09:25:00";1,8;0,006;Geprueft
"2013-09-16 09:30:00";2,00;0,009;Geprueft
"2013-09-23 09:15:00";2,1;0,007;Geprueft
"2013-10-09 10:00:00";2,2;0,008;Geprueft
"2013-10-21 09:30:00";2,5;0,006;Geprueft
"2013-11-04 10:00:00";2,00;0,01;Geprueft
"2013-11-18 09:45:00";2,7;0,007;Geprueft
"2013-12-02 08:50:00";2,9;0,009;Geprueft
"2013-12-16 10:15:00";2,9;0,005;Geprueft
"2014-01-13 09:45:00";3,1;0,009;Geprueft
"2014-02-10 09:30:00";3,2;0,012;Geprueft
"2014-03-10 09:40:00";3,1;0,009;Geprueft
"2014-04-07 09:45:00";2,8;0,008;Geprueft
"2014-05-05 09:45:00";2,1;0,007;Geprueft
"2014-05-20 00:00:00";2,00;0,008;Geprueft
"2014-06-02 09:30:00";2,4;0,008;Geprueft
"2014-06-30 09:40:00";1,6;0,008;Geprueft
"2014-07-28 10:05:00";1,8;0,01;Geprueft
"2014-08-25 09:10:00";1,9;0,007;Geprueft
"2014-09-22 10:00:00";2,00;0,01;Geprueft
"2014-09-24 08:00:00";2,00;"< BG";Geprueft
"2014-10-20 09:15:00";2,3;0,007;Geprueft
"2014-11-17 10:00:00";2,1;0,007;Geprueft
"2014-12-15 09:45:00";2,8;0,014;Geprueft
"2015-01-12 08:40:00";3,1;0,008;Geprueft
"2015-02-09 10:00:00";3,2;0,014;Geprueft
"2015-03-09 09:50:00";3,00;0,013;Geprueft
"2015-04-15 09:55:00";2,5;"< BG";Geprueft
"2015-05-04 09:20:00";2,00;0,005;Geprueft
"2015-06-09 09:35:00";1,7;0,009;Geprueft
"2015-07-06 09:50:00";1,9;0,007;Geprueft
"2015-08-03 08:15:00";1,5;0,01;Geprueft
"2015-08-31 08:55:00";1,8;0,011;Geprueft
"2015-09-28 10:00:00";2,1;0,007;Geprueft
"2015-10-26 09:45:00";2,3;0,008;Geprueft
"2015-11-23 10:05:00";2,8;0,011;Geprueft
"2015-12-14 08:15:00";3,6;0,015;Geprueft
"2016-01-12 08:30:00";3,3;0,021;Geprueft
"2016-02-08 08:30:00";3,7;0,014;Geprueft
"2016-03-07 09:25:00";3,5;0,012;Geprueft
"2016-04-04 08:25:00";2,4;0,005;Geprueft
"2016-05-09 09:50:00";2,5;0,007;Geprueft
"2016-06-06 09:45:00";2,2;0,008;Geprueft
"2016-07-04 09:45:00";2,00;0,008;Geprueft
"2016-08-01 09:40:00";2,2;0,009;Geprueft
"2016-08-29 09:30:00";2,5;0,009;Geprueft
"2016-09-26 09:50:00";2,7;0,009;Geprueft
"2016-10-24 09:45:00";2,7;0,005;Geprueft
"2016-11-21 10:15:00";3,1;0,01;Geprueft
"2016-12-12 10:30:00";3,8;0,017;Geprueft
"2017-01-09 10:40:00";3,6;0,01;Geprueft
"2017-02-06 09:50:00";4,3;0,015;Geprueft
"2017-03-06 09:05:00";3,6;0,013;Geprueft
"2017-04-03 09:20:00";3,00;0,01;Geprueft
"2017-05-08 09:20:00";3,00;0,012;Geprueft
"2017-05-29 09:15:00";2,2;0,005;Geprueft
"2017-06-26 09:45:00";1,9;0,007;Geprueft
"2017-07-24 09:50:00";2,1;0,008;Geprueft
"2017-08-28 10:15:00";2,1;0,007;Geprueft
"2017-09-18 10:00:00";2,2;0,008;Geprueft
"2017-10-16 09:21:00";2,7;0,008;Geprueft
"2017-11-13 10:00:00";2,8;0,012;Geprueft
"2017-12-11 09:50:00";3,5;0,009;Geprueft
"2018-01-15 09:40:00";4,00;0,009;Geprueft
"2018-02-20 09:05:00";3,7;0,009;Geprueft
"2018-03-19 09:55:00";3,6;0,006;Geprueft
"2018-04-16 09:10:00";2,4;"< BG";Geprueft
"2018-05-14 09:28:00";1,9;0,008;Geprueft
"2018-06-11 09:20:00";1,8;0,006;Geprueft
"2018-07-09 09:30:00";1,8;0,007;Geprueft
"2018-07-30 08:40:00";1,8;"< BG";Geprueft
"2018-08-27 09:40:00";2,3;0,009;Geprueft
"2018-09-24 09:25:00";2,4;0,007;Geprueft
"2018-10-22 09:50:00";2,6;"< BG";Geprueft
"2018-11-19 10:30:00";2,9;0,009;Geprueft
"2018-12-10 11:05:00";3,5;0,02;Geprueft
"2019-01-14 10:35:00";4,00;0,029;Geprueft
"2019-02-11 09:50:00";3,7;0,012;Geprueft
"2019-03-11 10:00:00";3,3;0,006;Geprueft
"2019-04-08 09:50:00";2,5;0,012;Geprueft
"2019-05-06 10:05:00";2,6;"< BG";Geprueft
"2019-06-03 09:24:00";2,00;"< BG";Geprueft
"2019-07-01 10:35:00";1,8;"< BG";Geprueft
"2019-07-29 10:30:00";2,6;0,005;Geprueft
"2019-08-26 08:30:00";2,00;0,006;Geprueft
"2019-09-23 09:35:00";2,3;0,012;Geprueft
"2019-10-21 09:40:00";2,6;0,007;Geprueft
"2019-11-18 10:30:00";2,8;0,006;Geprueft
"2019-12-09 10:00:00";3,2;0,008;Geprueft
"2020-01-20 09:30:00";3,3;0,009;Geprueft
"2020-02-17 10:05:00";3,8;0,011;Geprueft
"2020-03-16 09:30:00";3,2;0,006;Geprueft
"2020-04-20 09:45:00";2,6;0,019;Geprueft
"2020-05-11 09:35:00";1,9;"< BG";Geprueft
"2020-06-15 09:50:00";1,8;0,012;Geprueft
"2020-07-13 09:05:00";2,00;0,007;Geprueft
"2020-08-10 09:30:00";2,2;0,01;Geprueft
"2020-09-07 09:50:00";1,9;0,007;Geprueft
"2020-10-05 10:05:00";1,9;0,007;Geprueft
"2020-11-02 08:45:00";3,00;0,007;Geprueft
"2020-11-30 08:10:00";3,00;0,009;Geprueft
"2021-01-18 08:10:00";;0,013;Geprueft
"2021-02-22 09:20:00";;0,01;Geprueft
"2021-03-22 09:30:00";;0,006;Geprueft
"2021-04-26 09:30:00";;0,006;Geprueft
"2021-05-17 09:45:00";;0,005;Geprueft
"2021-06-21 08:20:00";;"< BG";Geprueft
"2021-07-19 08:30:00";;0,008;Geprueft
"2021-08-16 08:25:00";;"< BG";Geprueft
"2021-09-13 08:20:00";;0,005;Geprueft
"2021-10-11 08:35:00";;0,006;Geprueft
"2021-11-08 09:40:00";;0,011;Geprueft
"2021-12-06 08:35:00";;0,01;Geprueft
